elevation_axis,g_plot
74.22809457579972,-35.17791890767587
73.97774687065369,-35.32519203335102
73.72739916550765,-35.488844063304356
73.47705146036162,-35.669620923290516
73.22670375521558,-35.86832960951114
72.97635605006954,-36.08584452672759
72.7260083449235,-36.3231147401251
72.47566063977747,-36.5811722419766
72.22531293463143,-36.86114133658002
71.97496522948539,-37.16424923950134
71.72461752433937,-37.491817453104495
71.47426981919332,-37.84531971035326
71.22392211404728,-38.22638388256698
70.97357440890126,-38.636771653748845
70.72322670375522,-39.078417199722836
70.47287899860918,-39.55344145739313
70.22253129346313,-40.06416290353781
69.97218358831711,-40.613100558524
69.72183588317107,-41.202961680100444
69.47148817802503,-41.83660100908016
69.221140472879,-42.51692876496581
68.97079276773296,-43.246727969403956
68.72044506258692,-44.02826130475256
68.47009735744089,-44.862686417244376
68.21974965229485,-45.74916568270722
67.96940194714881,-46.68279068437571
67.71905424200278,-47.651717505756885
67.46870653685674,-48.63278685386159
67.2183588317107,-49.58614102718994
66.96801112656468,-50.45143913549811
66.71766342141864,-51.15204241551631
66.4673157162726,-51.61471850852491
66.21696801112657,-51.8016186076563
65.96662030598053,-51.731665084247666
65.71627260083449,-51.47043373674921
65.46592489568846,-51.098865042134236
65.21557719054242,-50.6872757062033
64.96522948539638,-50.28578135054558
64.71488178025035,-49.92595844428169
64.46453407510431,-49.62612936761422
64.21418636995827,-49.3962707526326
63.96383866481224,-49.241534578565236
63.7134909596662,-49.164490519001546
63.46314325452016,-49.166475627959166
63.212795549374135,-49.248378831084295
62.962447844228095,-49.41107987984516
62.712100139082054,-49.655672925469894
62.46175243393603,-49.98354081118145
62.21140472878999,-50.39629818383699
61.961057023643946,-50.89557744220909
61.71070931849792,-51.482578414209556
61.46036161335188,-52.157225807348205
61.21001390820584,-52.916663211998284
60.959666203059804,-53.7526597310265
60.70931849791377,-54.647393068307345
60.45897079276773,-55.567296011453365
60.208623087621696,-56.4530491028724
59.95827538247566,-57.22565842677215
59.70792767732962,-57.79282777054214
59.45757997218359,-58.08486231852229
59.207232267037554,-58.09122498872549
58.95688456189151,-57.86450882901191
58.70653685674548,-57.486909744046415
58.456189151599446,-57.032203129668474
58.205841446453405,-56.54751272683965
57.95549374130737,-56.05278927774036
57.70514603616134,-55.54772081799094
57.4547983310153,-55.02007183058471
57.20445062586926,-54.45368034674599
56.95410292072323,-53.835527263349704
56.70375521557719,-53.160877338696324
56.453407510431155,-52.43531283744872
56.20305980528512,-51.67339731737821
55.95271210013908,-50.895116926750674
